ItemID,ItemName,ItemDescription,Profession,ItemAtlas,ItemIcon,IconTransform,ItemAtlas1,ItemIcon1,ItemType,ItemQuality,ReqLevel,SellPrize,SortID,DoodadFx,Access,ShowTips,CanTrade,AuctionType,AuctionGroup,OverCnt,AuctionRange,AuctionUpperLimit,AuctPriceRecommend,AuctionRecentPrice,Overlap,NumberName,TimeLimit,Decompose,DecomposeGold,ItemEffect,ReqRoll,IsNeedShowTipsPanel,IsCanRecycle,Sell,BagType
121,史诗的金属板袋子,打开有一定几率获得A品质属性金属板,0,Item/Item,81,,common/Universal,,2,3,1,,90018,Common/Drop/Drop_bag_good,,1,0,0,0,1,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
122,S品质套装项链,龙本产出的S品质套装项链,0,Item/Equip,5_7,,,,4,4,1,,1007,,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,1=10000,,,1,,1,,1
123,S品质套装耳环,龙本产出的S品质套装耳环,0,Item/Equip,5_8,,,,4,4,1,,1008,,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,1=10000,,,1,,1,,1
124,S品质套装戒指,龙本产出的S品质套装戒指,0,Item/Equip,5_9,,,,4,4,1,,1009,,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,1=10000,,,1,,1,,1
125,B级技能纹章袋子,打开可以获得B级技能金属板,0,Item/Item,84,,common/Universal,,2,2,1,,90011,Common/Drop/Drop_bag_good,,1,0,0,0,100,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
126,A级技能纹章袋子,打开可以获得A级技能金属板,0,Item/Item,84,,common/Universal,,2,3,1,,90012,Common/Drop/Drop_bag_good,,1,0,0,0,1,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
127,S级技能纹章袋子,打开可以获得S级技能金属板,0,Item/Item,84,,common/Universal,,2,4,1,,90013,Common/Drop/Drop_bag_good,,1,0,0,0,1,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
128,无暇的阳光碎片,制作天启套装武器和副手的消耗材料,0,Item/Item,120,,common/Universal,icon-14,4,1,43,1000,40007,Common/Drop/Drop_bag,102=516|210=0|234=0|238=0,1,1,6,3,100,1=1,999,5,10000=1=7,9999,个,,,,,1,,0,1=1000,1
129,无暇的月光碎片,制作天启套装套装防具的消耗材料,0,Item/Item,121,,common/Universal,icon-501,4,1,43,1000,40008,Common/Drop/Drop_bag,102=512|103=514|210=0|234=0|238=0,1,1,6,3,100,1=1,999,5,10000=1=7,9999,个,,,,,1,,0,1=1000,1
130,必胜宝箱,打开获得：S级图鉴*1、A级图鉴*2、龙币*50、概率获得全民PK赛入场卷、概率获得50胜点,0,Item/Item,56,,common/Universal,,2,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
131,24级纹章洗炼石,用于24级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40062,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
132,35级纹章洗炼石,用于35级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40063,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
133,45级纹章洗炼石,用于45级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40064,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
134,55级纹章洗炼石,用于55级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40065,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
135,艾琳的中级抽奖卷,3元购买获得30钻石，艾琳赠送的幸运礼物，可抽出：河豚头饰（7天），头衔令牌，100龙币，试试手气吧！,0,Item/Item,905,,common/Universal,,9,3,1,,90093,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
136,艾琳的高级抽奖卷,6元购买获得60钻石，艾琳赠送的幸运礼物，可抽出：河豚头饰（永久），头衔令牌，300龙币，试试手气吧！,0,Item/Item,904,,common/Universal,,9,4,1,,90094,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
137,海鲜宴大礼包,打开可获得开启海鲜宴的全部料理，宴请你的好友们吧！,0,Item/Item,59,,common/Universal,,2,4,1,,90015,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
138,艾琳的初级抽奖卷,1元购买获得10钻石，艾琳赠送的幸运礼物，可抽出：河豚头饰（3天），头衔令牌，50龙币，试试手气吧！,0,Item/Item,906,,common/Universal,,9,2,1,,90095,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
139,65级纹章洗炼石,用于65级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40062,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
140,75级纹章洗炼石,用于75级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40063,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
141,85级纹章洗炼石,用于85级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40064,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
142,95级纹章洗炼石,用于95级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40065,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
143,105级纹章洗炼石,用于105级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40065,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
144,115级纹章洗炼石,用于115级纹章洗炼的道具,0,Item/Item,70,,common/Universal,icon-501,4,1,1,1000,40065,1|Effects/FX_Particle/Scene/Lzg_scene/gold_03|Effects/FX_models/Drop/Drop_down,12=0|131=0|211=0|212=0,1,0,0,0,100,0.5=1.5,999,15,,9999,个,,,,,1,,0,1=1000,1
146,普通的24级金属板袋子,打开有一定几率获得24级C品质属性金属板,0,Item/Item,81,,common/Universal,,2,1,24,,90016,Common/Drop/Drop_bag,,1,0,0,0,100,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
147,优秀的24级金属板袋子,打开有一定几率获得24级B品质属性金属板,0,Item/Item,81,,common/Universal,,2,2,24,,90017,Common/Drop/Drop_bag,,1,0,0,0,100,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
148,史诗的24级金属板袋子,打开有一定几率获得24级A品质属性金属板,0,Item/Item,81,,common/Universal,,2,3,24,,90018,Common/Drop/Drop_bag_good,,1,1,17,1,1,1=1,20,10,10000=2=15,20,个,,,,,1,,0,,2
149,普通的35级金属板袋子,打开有一定几率获得35级C品质属性金属板,0,Item/Item,81,,common/Universal,,2,1,35,,90019,Common/Drop/Drop_bag,,1,0,0,0,100,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
150,优秀的35级金属板袋子,打开有一定几率获得35级B品质属性金属板,0,Item/Item,81,,common/Universal,,2,2,35,,90020,Common/Drop/Drop_bag,,1,0,0,0,100,0.5=1.5,20,0,,20,个,,,,,1,,0,,2
151,史诗的35级金属板袋子,打开有一定几率获得35级A品质属性金属板,0,Item/Item,81,,common/Universal,,2,3,35,,90021,Common/Drop/Drop_bag_good,,1,1,17,2,1,1=1,20,10,10000=2=15,20,个,,,,,1,,0,,2
154,面对面礼包,打开有一定几率获得{n}紫色图鉴宝箱*1{n}紫色图鉴宝箱*2{n}图鉴碎片*500{n}图鉴碎片*1000{n}精灵派对蛋糕*5{n}精炼石*2,0,Item/Item,59,,common/Universal,,2,3,1,,90015,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,,,,,2
155,情人节礼盒,打开可以获得{n}情人节限定永久时装一套{n}包含：{n}白色情人帽子1{n}白色情人上装1{n}白色情人下装1{n}白色情人手套1{n}白色情人鞋子1{n}白色情人武器1{n}白色情人副手1{n}S时装兑换券3,0,Item/Item,807,,common/Universal,,2,3,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
156,情人节尊贵礼盒,打开可以获得{n}潘多拉幸运礼包50{n}蓝色妖姬99{n}白色情人永久时装一套{n}包含：{n}白色情人帽子1{n}白色情人上装1{n}白色情人下装1{n}白色情人手套1{n}白色情人鞋子1{n}白色情人武器1{n}白色情人副手1{n}S时装兑换券3,0,Item/Item,808,,common/Universal,,2,3,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
157,升级礼包,打开可以获得升级奖励哦,0,Item/Item,56,,common/Universal,,2,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
158,日常宝箱,好好升级，天天日常！有概率开出绿玛瑙，龙币，料理，潘多拉火种等各种好礼。,0,Item/Item,56,,common/Universal,,9,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
159,日常宝箱,好好升级，天天日常！有概率开出绿玛瑙，龙币，料理，潘多拉火种等各种好礼。,0,Item/Item,56,,common/Universal,,9,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
160,好友礼物,有概率获得各种好礼，代表着长存的友谊！,0,Item/Item,56,,common/Universal,,9,2,1,,90097,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
161,绿色图鉴宝箱,可以开出C或者B品质图鉴,0,Item/Item,59,,common/Universal,,2,1,1,,90022,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
162,蓝色图鉴宝箱,可以开出B或者A品质图鉴,0,Item/Item,58,,common/Universal,,2,2,1,,90023,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
163,橙色图鉴宝箱,可以开出A或者S品质图鉴,0,Item/Item,59,,common/Universal,,2,3,1,,90023,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
164,紫色图鉴宝箱,可以开出S或者L品质图鉴,0,Item/Item,58,,common/Universal,,2,4,1,,90024,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
165,绿色图鉴宝箱,可以开出C或者B品质图鉴,0,Item/Item,59,,common/Universal,,2,1,1,,90025,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
166,蓝色图鉴宝箱,可以开出B或者A品质图鉴,0,Item/Item,58,,common/Universal,,2,2,1,,90026,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
167,橙色图鉴宝箱,可以开出A或者S品质图鉴,0,Item/Item,59,,common/Universal,,2,3,1,,90027,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
168,紫色图鉴宝箱,可以开出S或者L品质图鉴,0,Item/Item,58,,common/Universal,,2,4,1,,90028,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
169,绿色图鉴宝箱,可以开出C或者B品质图鉴,0,Item/Item,59,,common/Universal,,2,1,1,,90029,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
170,蓝色图鉴宝箱,可以开出B或者A品质图鉴,0,Item/Item,58,,common/Universal,,2,2,1,,90030,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
171,橙色图鉴宝箱,可以开出A或者S品质图鉴,0,Item/Item,59,,common/Universal,,2,3,1,,90031,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
172,紫色图鉴宝箱,可以开出S或者L品质图鉴,0,Item/Item,58,,common/Universal,,2,4,1,,90032,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
173,绿色图鉴宝箱,可以开出C或者B品质图鉴,0,Item/Item,59,,common/Universal,,2,1,1,,90029,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
174,蓝色图鉴宝箱,可以开出B或者A品质图鉴,0,Item/Item,58,,common/Universal,,2,2,1,,90030,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
175,橙色图鉴宝箱,可以开出A或者S品质图鉴,0,Item/Item,59,,common/Universal,,2,3,1,,90031,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
176,紫色图鉴宝箱,可以开出S或者L品质图鉴,0,Item/Item,58,,common/Universal,,2,4,1,,90032,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,20,,1,个,,,,,1,,0,,2
177,点赞礼包,打开可以获得随机金币或龙币,0,Item/Item,56,,common/Universal,,2,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
178,龙魂禁地礼包,打开可以获得对应等级的龙魂禁地入场券*10,0,Item/Item,56,,common/Universal,,2,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,999,个,,,,,1,,0,,2
179,首充礼包,"打开可获得天使之翼,A级精灵，大量龙币等珍稀好礼",0,Item/Item,57,,common/Universal,,2,3,1,,90033,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
180,卡西乌斯勋章,卡西乌斯的荣誉勋章，可以兑换在无尽深渊商店中兑换心仪的道具,0,Item/Item,143,,common/Universal,icon-143,4,2,1,,2000,Effects/FX_Particle/Roles/Lzg_Ty/Ty_buff_zs,500=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=500,1
181,40级卡西乌斯勋章,卡西乌斯的荣誉勋章，可以兑换40A的装备,0,Item/Item,144,,common/Universal,icon-144,4,2,1,,2001,Effects/FX_Particle/Scene/Lzg_scene/gold_05,500=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=500,1
182,50级卡西乌斯勋章,卡西乌斯的荣誉勋章，可以兑换50A的装备,0,Item/Item,145,,common/Universal,icon-145,4,2,1,,2002,Effects/FX_Particle/Scene/Lzg_scene/gold_05,500=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=500,1
183,60级卡西乌斯勋章,卡西乌斯的荣誉勋章，可以兑换60A的装备,0,Item/Item,146,,common/Universal,icon-146,4,2,1,,2003,Effects/FX_Particle/Scene/Lzg_scene/gold_05,500=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=500,1
184,金属板,一块拥有神秘力量的金属板{n}用于制作纹章的金属板,0,Item/Item,400,,,,16,3,24,,140,,208=0,1,1,0,0,99,0.5=1.5,99,0,,9999,个,,,,,1,,1,,1
185,保卫队长宝箱,可以开出龙币，强化材料等珍贵道具,0,Item/Item,59,,common/Universal,,2,3,1,,90034,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,99,0,,9999,个,,,,,1,,0,,2
186,初级深渊勋章,可以在初级深渊商店对换道具,0,Item/Item,160,,common/Universal,icon-151,4,3,1,1000,2004,Effects/FX_Particle/Scene/Lzg_scene/gold_05,102=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=1000,1
187,中级深渊勋章,可以在中级深渊商店对换道具,0,Item/Item,161,,common/Universal,icon-152,4,3,1,1000,2005,Effects/FX_Particle/Scene/Lzg_scene/gold_05,102=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=1000,1
188,高级深渊勋章,可以在高级深渊商店对换道具,0,Item/Item,162,,common/Universal,icon-153,4,3,1,1000,2006,Effects/FX_Particle/Scene/Lzg_scene/gold_05,102=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=1000,1
189,终极深渊勋章,可以在终级深渊商店对换道具,0,Item/Item,163,,common/Universal,icon-154,4,3,1,1000,2007,Effects/FX_Particle/Scene/Lzg_scene/gold_05,102=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,,,0,1=1000,1
190,天启的光线发射器,制作天启套装主武器的核心材料,0,Item/EquipCreate,tq_1,,common/Universal,icon-14,4,3,43,,40044,Common/Drop/Drop_bag,126=1037|210=0,1,1,7,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,10,,1,,1,,1
191,天启的动力装置,制作天启套装副手的核心材料,0,Item/EquipCreate,tq_2,,common/Universal,icon-501,4,3,43,,40043,Common/Drop/Drop_bag,126=1037|210=0,1,1,7,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,10,,1,,1,,1
192,天启的眼睛,制作天启套装头盔的核心材料,0,Item/EquipCreate,tq_3,,common/Universal,icon-14,4,3,43,,40039,Common/Drop/Drop_bag,126=1035|127=1036|210=0,1,1,7,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,10,,1,,1,,1
193,天启的人偶,制作天启套装上装的核心材料,0,Item/EquipCreate,tq_4,,common/Universal,icon-501,4,3,43,,40040,Common/Drop/Drop_bag,126=1036|210=0,1,1,7,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,10,,1,,1,,1
194,天启的外壳,制作天启套装下装的核心材料,0,Item/EquipCreate,tq_5,,common/Universal,icon-14,4,3,43,,40041,Common/Drop/Drop_bag,126=1036|210=0,1,1,7,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,10,,1,,1,,1
195,天启的触手,制作天启套装手套和鞋子的核心材料,0,Item/EquipCreate,tq_6,,common/Universal,icon-501,4,3,43,,40042,Common/Drop/Drop_bag,126=1035|210=0,1,1,7,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,10,,1,,1,,1
196,天启的心脏,制作天启套装武器和副手的辅助材料,0,Item/EquipCreate,tq_7,,common/Universal,icon-14,4,2,43,,40037,Common/Drop/Drop_bag,126=1037|210=0,1,1,7,3,1,1=1,999,10,10000=2=15,9999,个,,,,,1,,0,1=2000,1
197,天启的天堂蔚蓝,制作天启套装防具的辅助材料,0,Item/EquipCreate,tq_8,,common/Universal,icon-501,4,2,43,,40038,Common/Drop/Drop_bag,126=1035|127=1036|210=0,1,1,7,3,1,1=1,999,10,10000=2=15,9999,个,,,,,1,,0,1=2000,1
198,龙玉,一块拥有神秘力量的巨龙宝玉，装备后获得战力提升,0,Item/Emblem,40001,,Item/Emblem,40001_1,7,3,30,,140,,216=0|151=0|153=0|212=0|211=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,,,,1,,0,,1
199,时装,穿戴后获得靓丽的时装外形,0,Item/Item,56,,,,5,3,9,,140,,107=0|211=0|394=0|214=0|12=1|152=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,,,,1,,0,,1
200,铜宝箱,品质为铜的宝箱,0,Item/Item,59,,common/Universal,,2,1,1,,90035,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,0,,2
201,银宝箱,品质为银的宝箱,0,Item/Item,58,,common/Universal,,2,2,1,,90036,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,0,,2
202,金宝箱,品质为金的宝箱,0,Item/Item,57,,common/Universal,,2,3,1,,90037,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,0,,2
203,钻石宝箱,品质为钻石的宝箱,0,Item/Item,57,,common/Universal,,2,4,1,,90038,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
204,铜宝箱,品质为铜的宝箱,0,Item/Item,59,,common/Universal,,2,1,1,,90039,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,0,,2
205,银宝箱,品质为银的宝箱,0,Item/Item,58,,common/Universal,,2,2,1,,90040,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,0,,2
206,金宝箱,品质为金的宝箱,0,Item/Item,57,,common/Universal,,2,3,1,,90041,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,0,,2
207,钻石宝箱,品质为钻石的宝箱,0,Item/Item,57,,common/Universal,,2,4,1,,90042,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
208,520礼盒,打开可以获得{n}神话永久时装一套{n}包含：{n}神话帽子1{n}神话上装1{n}神话下装1{n}神话手套1{n}神话鞋子1{n}神话武器1{n}神话副手1{n}S时装兑换券3,0,Item/Item,807,,common/Universal,,2,3,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
209,520尊贵礼盒,打开可以获得{n}潘多拉幸运礼包50{n}蓝色妖姬99{n}神话永久时装一套{n}包含：{n}神话帽子1{n}神话上装1{n}神话下装1{n}神话手套1{n}神话鞋子1{n}神话武器1{n}神话副手1{n}S时装兑换券3,0,Item/Item,808,,common/Universal,,2,3,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
210,海龙宝玉,制作海龙套装主武器的核心材料,0,Item/Item,140,,common/Universal,icon-14,4,4,40,,40046,Common/Drop/Drop_bag,214=1104|210=0,1,1,8,4,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
211,海龙的心脏,制作海龙套装副手的核心材料,0,Item/Item,141,,common/Universal,icon-501,4,4,40,,40047,Common/Drop/Drop_bag,214=1103|210=0,1,1,8,4,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
212,海龙断角,制作海龙套装头盔的核心材料,0,Item/Item,126,,common/Universal,icon-14,4,4,40,,40048,Common/Drop/Drop_bag,214=1101|210=0,1,1,8,3,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
213,海龙的眼睛,制作海龙套装上装的核心材料,0,Item/Item,127,,common/Universal,icon-501,4,4,40,,40049,Common/Drop/Drop_bag,214=1102|210=0,1,1,8,3,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
214,海龙碎骨,制作海龙套装下装的核心材料,0,Item/Item,128,,common/Universal,icon-14,4,4,40,,40050,Common/Drop/Drop_bag,214=1102|210=0,1,1,8,3,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
215,海龙指甲,制作海龙套装手套和鞋子的核心材料,0,Item/Item,129,,common/Universal,icon-501,4,4,40,,40051,Common/Drop/Drop_bag,214=1100|210=0,1,1,8,3,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
216,海龙逆鳞,制作海龙套装武器和副手的辅助材料,0,Item/Item,114,,common/Universal,icon-14,4,2,40,,40052,Common/Drop/Drop_bag,214=0|210=0,1,1,8,4,1,0.5=1.5,999,40,10000=5=60,9999,个,,,,,1,,0,1=10000,1
217,海龙鳞片,制作海龙套装防具的辅助材料,0,Item/Item,113,,common/Universal,icon-501,4,2,40,,40053,Common/Drop/Drop_bag,214=0|210=0,1,1,8,3,1,0.5=1.5,999,40,10000=5=60,9999,个,,,,,1,,0,1=10000,1
220,绿龙宝玉,制作绿龙套装主武器的核心材料,0,Item/Item,137,,common/Universal,icon-14,4,4,60,,40054,Common/Drop/Drop_bag,214=1114|210=0,1,1,8,6,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
221,绿龙的心脏,制作绿龙套装副手的核心材料,0,Item/Item,138,,common/Universal,icon-501,4,4,60,,40055,Common/Drop/Drop_bag,214=1113|210=0,1,1,8,6,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
222,绿龙断角,制作绿龙套装头盔的核心材料,0,Item/Item,131,,common/Universal,icon-14,4,4,60,,40056,Common/Drop/Drop_bag,214=1111|210=0,1,1,8,5,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
223,绿龙的眼睛,制作绿龙套装上装的核心材料,0,Item/Item,132,,common/Universal,icon-501,4,4,60,,40057,Common/Drop/Drop_bag,214=1112|210=0,1,1,8,5,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
224,绿龙碎骨,制作绿龙套装下装的核心材料,0,Item/Item,133,,common/Universal,icon-14,4,4,60,,40058,Common/Drop/Drop_bag,214=1112|210=0,1,1,8,5,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
225,绿龙指甲,制作绿龙套装手套和鞋子的核心材料,0,Item/Item,134,,common/Universal,icon-501,4,4,60,,40059,Common/Drop/Drop_bag,214=1110|210=0,1,1,8,5,1,0.5=1.5,999,200,1000=21=300,9999,个,,,50,,1,,1,,1
226,绿龙逆鳞,制作绿龙套装武器和副手的辅助材料,0,Item/Item,136,,common/Universal,icon-14,4,2,60,,40060,Common/Drop/Drop_bag,214=0|210=0,1,1,8,6,1,0.5=1.5,999,40,10000=5=60,9999,个,,,,,1,,0,1=10000,1
227,绿龙鳞片,制作绿龙套装防具的辅助材料,0,Item/Item,130,,common/Universal,icon-501,4,2,60,,40061,Common/Drop/Drop_bag,214=0|210=0,1,1,8,5,1,0.5=1.5,999,40,10000=5=60,9999,个,,,,,1,,0,1=10000,1
228,巨人巢穴装备礼包,打开可以获得整套巨人巢穴武器和防具，塔姐的祝福糖果*3，龙币*188,0,Item/Item,57,,common/Universal,,2,3,1,,90048,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,,,2
231,C级卡牌,品质C级的卡牌,0,Item/Item,SuperItem1,,common/Universal,,4,1,1,,231,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,999,0,,9999,个,,,,,,,,,1
